--------------------------------------------------
### Mass point displacement & velocity record ####
--------------------------------------------------
| StepNo | StepAccumTime | DisplAccum | Velo |    
--------------------------------------------------
250	0.249	-1.13109e-07	-3.56767e-05
251	0.25	-1.42309e-07	-2.0451e-05
252	0.251	-1.55223e-07	-4.83781e-06
253	0.252	-1.52275e-07	9.65908e-06
254	0.253	-1.35339e-07	2.1792e-05
255	0.254	-1.0741e-07	3.06604e-05
256	0.255	-7.22123e-08	3.57607e-05
257	0.256	-3.37802e-08	3.69933e-05
258	0.257	3.95613e-09	3.46314e-05
259	0.258	3.75265e-08	2.92583e-05
260	0.259	6.42004e-08	2.16807e-05
261	0.26	8.21692e-08	1.28312e-05
262	0.261	9.06225e-08	3.66786e-06
263	0.262	8.97241e-08	-4.91805e-06
264	0.263	8.04989e-08	-1.21792e-05
265	0.264	6.46496e-08	-1.75675e-05
266	0.265	4.43292e-08	-2.0766e-05
267	0.266	2.18936e-08	-2.16947e-05
268	0.267	-3.39687e-10	-2.04947e-05
269	0.268	-2.03053e-08	-1.74928e-05
270	0.269	-3.63582e-08	-1.31517e-05
271	0.27	-4.73859e-08	-8.01338e-06
272	0.271	-5.28593e-08	-2.64002e-06
273	0.272	-5.28234e-08	2.44065e-06
274	0.273	-4.78356e-08	6.78144e-06
275	0.274	-3.88618e-08	1.00495e-05
276	0.275	-2.71447e-08	1.20462e-05
277	0.276	-1.40594e-08	1.2712e-05
278	0.277	-9.71073e-10	1.21183e-05
279	0.278	1.08922e-08	1.04474e-05
280	0.279	2.05406e-08	7.9645e-06
281	0.28	2.72918e-08	4.9841e-06
282	0.281	3.08038e-08	1.83585e-06
283	0.282	3.10728e-08	-1.16804e-06
284	0.283	2.83997e-08	-3.76027e-06
285	0.284	2.33312e-08	-5.73905e-06
286	0.285	1.65837e-08	-6.98046e-06
287	0.286	8.95892e-09	-7.44216e-06
288	0.287	1.26047e-09	-7.15927e-06
289	0.288	-5.78206e-09	-6.2332e-06
290	0.289	-1.15739e-08	-4.81551e-06
291	0.29	-1.56976e-08	-3.08863e-06
292	0.291	-1.79339e-08	-1.24565e-06
293	0.292	-1.8263e-08	5.28849e-07
294	0.293	-1.68456e-08	2.07529e-06
295	0.294	-1.39904e-08	3.27152e-06
296	0.295	-1.01099e-08	4.04055e-06
297	0.296	-5.67122e-09	4.35319e-06
298	0.297	-1.14684e-09	4.22601e-06
299	0.298	3.03015e-09	3.71516e-06
300	0.299	6.50282e-09	2.90716e-06
301	0.3	9.01622e-09	1.90768e-06
302	0.301	1.0431e-08	8.29753e-07
303	0.302	1.0725e-08	-2.1762e-07
304	0.303	9.98329e-09	-1.13925e-06
305	0.304	8.37959e-09	-1.86132e-06
306	0.305	6.15106e-09	-2.33617e-06
307	0.306	3.56959e-09	-2.5441e-06
308	0.307	9.12842e-10	-2.49245e-06
309	0.308	-1.56237e-09	-2.21218e-06
310	0.309	-3.6421e-09	-1.75255e-06
311	0.31	-5.17101e-09	-1.17474e-06
312	0.311	-6.06107e-09	-5.44831e-07
313	0.312	-6.29301e-09	7.28466e-08
314	0.313	-5.91127e-09	6.21575e-07
315	0.314	-5.01336e-09	1.05681e-06
316	0.315	-3.73544e-09	1.34914e-06
317	0.316	-2.23559e-09	1.4855e-06
318	0.317	-6.7685e-10	1.46879e-06
319	0.318	7.88639e-10	1.31597e-06
320	0.319	2.03277e-09	1.05506e-06
321	0.32	2.96109e-09	7.21417e-07
322	0.321	3.51827e-09	3.53645e-07
323	0.322	3.68936e-09	-1.03197e-08
324	0.323	3.49713e-09	-3.36715e-07
325	0.324	2.99617e-09	-5.98699e-07
326	0.325	2.2645e-09	-7.78172e-07
327	0.326	1.39397e-09	-8.66594e-07
328	0.327	4.80214e-10	-8.64827e-07
329	0.328	-3.86703e-10	-7.82106e-07
330	0.329	-1.13016e-09	-6.34333e-07
331	0.33	-1.69284e-09	-4.41911e-07
332	0.331	-2.04012e-09	-2.27383e-07
333	0.332	-2.16108e-09	-1.30975e-08
334	0.333	-2.06715e-09	1.80868e-07
335	0.334	-1.78874e-09	3.3836e-07
336	0.335	-1.37052e-09	4.48272e-07
337	0.336	-8.65784e-10	5.05077e-07
338	0.337	-3.30585e-10	5.08788e-07
339	0.338	1.81805e-10	4.64394e-07
340	0.339	6.25613e-10	3.80899e-07
341	0.34	9.661e-10	2.70067e-07
342	0.341	1.18171e-09	1.45045e-07
343	0.342	1.26479e-09	1.8989e-08
344	0.343	1.22085e-09	-9.61723e-08
345	0.344	1.0668e-09	-1.90731e-07
346	0.345	8.28169e-10	-2.57887e-07
347	0.346	5.35838e-10	-2.94097e-07
348	0.347	2.22637e-10	-2.99075e-07
349	0.348	-7.99543e-11	-2.75496e-07
350	0.349	-3.44616e-10	-2.28443e-07
351	0.35	-5.50332e-10	-1.64691e-07
